Price,Close,High,Low,Open,Volume,daily_return
Ticker,AMC,AMC,AMC,AMC,AMC,
Date,,,,,,
2021-05-03,97.0999984741211,101.19999694824219,96.0999984741211,101.0999984741211,3125120,-3.1904331807302344
2021-05-04,93.9000015258789,97.5,90.5,96.30000305175781,3522240,-3.295568484581435
2021-05-05,91.69999694824219,95.69999694824219,90.80000305175781,94.0999984741211,2760870,-2.3429228348099573
2021-05-06,90.0,94.0,89.30000305175781,93.30000305175781,3958630,-1.8538680532363738
2021-05-07,95.0999984741211,97.9000015258789,91.4000015258789,93.19999694824219,3824500,5.666664971245661
2021-05-10,97.4000015258789,101.5,95.5999984741211,99.0,4101530,2.4185100827143424
2021-05-11,100.5,104.80000305175781,96.0,99.30000305175781,4960100,3.1827499235689727
2021-05-12,103.19999694824219,106.30000305175781,100.19999694824219,100.30000305175781,5442350,2.686564127604174
2021-05-13,127.69999694824219,142.0,106.4000015258789,108.80000305175781,29652500,23.740310779551145
2021-05-14,129.8000030517578,143.39999389648438,125.69999694824219,133.10000610351562,20758990,1.6444840671114402
2021-05-17,139.5,143.8000030517578,133.89999389648438,136.6999969482422,15893310,7.473032912313804
2021-05-18,140.3000030517578,146.6999969482422,135.6999969482422,142.5,17248840,0.5734788901489596
2021-05-19,126.4000015258789,133.10000610351562,121.4000015258789,129.5,8902410,-9.907342283343413
2021-05-20,125.5,129.89999389648438,120.30000305175781,125.9000015258789,6141970,-0.7120265150429184
2021-05-21,120.80000305175781,128.39999389648438,120.5,126.0999984741211,5393770,-3.7450174886391907
2021-05-24,136.8000030517578,139.60000610351562,121.69999694824219,123.80000305175781,11331920,13.245032777974908
2021-05-25,164.10000610351562,166.6999969482422,135.5,136.10000610351562,21364410,19.95614213650927
2021-05-26,195.60000610351562,199.5,172.60000610351562,177.60000610351562,37906410,19.19561171748496
2021-05-27,265.20001220703125,297.6000061035156,183.10000610351562,186.10000610351562,70554570,35.58282409596749
2021-05-28,261.20001220703125,367.20001220703125,241.6999969482422,318.1000061035156,66062360,-1.508295556516548
2021-06-01,320.3999938964844,335.29998779296875,285.29998779296875,318.8999938964844,50869460,22.6646167391946
2021-06-02,625.5,726.2000122070312,355.8999938964844,375.20001220703125,76646250,95.22472282009097
2021-06-03,513.4000244140625,688.0,376.6000061035156,581.0,59814220,-17.921658766736613
2021-06-04,479.1000061035156,574.7999877929688,460.3999938964844,487.8999938964844,33771010,-6.6809537747282155
2021-06-07,550.0,596.7999877929688,515.0,523.7999877929688,34909490,14.79857920961194
2021-06-08,550.5,606.2000122070312,527.7000122070312,571.5999755859375,21449030,0.09090909090909705
2021-06-09,493.3999938964844,533.9000244140625,481.20001220703125,522.0,15036130,-10.372389846233542
2021-06-10,428.1000061035156,515.0,397.1000061035156,479.29998779296875,22486060,-13.23469570343544
2021-06-11,494.0,496.0,420.1000061035156,446.79998779296875,21800660,15.3935979810637
2021-06-14,570.0,605.5,515.2000122070312,518.2999877929688,30146730,15.384615384615374
2021-06-15,590.4000244140625,647.0999755859375,567.2999877929688,583.9000244140625,28558210,3.5789516515899233
2021-06-16,551.7999877929688,573.4000244140625,518.5999755859375,561.4000244140625,16645070,-6.537946311808174
2021-06-17,607.2999877929688,638.2999877929688,529.7999877929688,540.0,30357600,10.057992248601355
2021-06-18,592.5999755859375,649.5999755859375,568.5,612.5999755859375,24364590,-2.4205520340044084
2021-06-21,556.9000244140625,630.0999755859375,534.2999877929688,613.4000244140625,18587610,-6.024291704800766
2021-06-22,582.7000122070312,587.4000244140625,510.5,541.0,16949410,4.632786256404642
2021-06-23,583.0,611.0,568.0,570.4000244140625,11629180,0.051482372864986026
2021-06-24,567.0,587.5999755859375,556.5999755859375,579.7999877929688,8035120,-2.7444253859348233
2021-06-25,540.5999755859375,562.9000244140625,529.7000122070312,557.5,7759690,-4.656088961915783
2021-06-28,581.0999755859375,593.5999755859375,543.2999877929688,551.0,9931020,7.491676253981239
2021-06-29,564.2999877929688,610.0,561.7999877929688,590.5999755859375,6360410,-2.891066683668142
